source_kind,source_name,source_path,unit_kind,container_name,sheet_name,slide_number,paragraph_index,table_index,row_index,column_index,cell_label,text,style_json,notes,host_name,host_since
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7491,,,"1026085925634301568,3BR tranquil dog-friendly retreat with deck & W/D,169266942,Vacasa Tennessee,1/22/18,f,32,t,t,111,District 9,36.26712407,-86.68388749,364,2,Entire home/apt,6,2 baths,3,3,$209.00 ,2,0.66,4.5,5,5,5,5,5,5","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7492,,,"1026089340185976704,Howdy Baby Lux-SoBro 3blk/brdway,546807117,Lincoln,11/16/23,t,1,t,t,1,District 19,36.1529312527101,-86.77510223,158,1,Entire home/apt,4,1 bath,1,NA,,26,3.8,4.88,4.96,4.84,4.72,5,4.84,4.72","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7493,,,"1026178746997902720,Recharge on Music Row,58013734,Susan,2/9/16,t,6,t,t,6,District 19,36.1437566428454,-86.79158139,0,1,Private room,2,1 bath,1,NA,,1,0.25,5,5,5,5,5,5,5","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7494,,,"1026207462273579008,Disco Dolly -Odyssey - Mins to Broadway - Full Gym,20772148,GoodNight,8/31/14,f,232,t,t,370,District 21,36.14556842178,-86.82013836,309,1,Entire home/apt,6,2 baths,2,3,$120.00 ,16,2.74,4.81,4.8,4.87,4.33,4.8,4.93,4.8","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7495,,,"1026249207417974400,Vandy Vinyl - Odyssey - Minutes to Broadway,20772148,GoodNight,8/31/14,f,232,t,t,370,District 21,36.147561458694,-86.81746098,324,1,Entire home/apt,6,2 baths,2,NA,,5,0.85,4.2,4.2,4.2,2.2,4,4.8,4","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7496,,,"1026358486356656640,Luxury Full Home in Walkable WeHo,230226456,Caroline,12/11/18,t,2,t,t,2,District 17,36.14243,-86.76978,365,3,Entire home/apt,8,3.5 baths,3,3,$295.00 ,0,NA,NA,NA,NA,NA,NA,NA,NA","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7497,,,"1026412827749250176,10 Bedroom Beauty, 2 in 1! 15 Beds,497490639,Abby,1/22/23,t,7,t,t,21,District 5,36.19694,-86.77304,144,1,Entire home/apt,16,7 baths,10,17,$1,186.00 ,0,NA,NA,NA,NA,NA,NA,NA,NA","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7498,,,"1026435857836186880,The Modern Industrial Studio,212133791,Timothy,8/27/18,f,1,t,t,1,District 16,36.1264712495976,-86.72567725,354,30,Entire home/apt,3,1 bath,1,1,$78.00 ,0,NA,NA,NA,NA,NA,NA,NA,NA","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7499,,,"1026748916148637056,Stylish Dolly Townhomes  6 Bedrooms Sleeps 20,546409348,Alisa,11/13/23,f,3,t,t,3,District 21,36.1652892330839,-86.80593249,243,1,Entire home/apt,16,4 baths,6,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7500,,,"1026749271217654016,DOLLY fun time getaway! Music City In Style!,546409348,Alisa,11/13/23,f,3,t,t,3,District 21,36.1648540163234,-86.80633217,263,2,Entire home/apt,10,2 baths,3,5,$210.00 ,2,0.61,5,4.5,4.5,5,5,4,4.5","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7501,,,"1026771951134362880,Newly remodeled studio in W Nash,6507720,Jacob,5/21/13,f,1,t,t,1,District 20,36.1553428633981,-86.86263058,266,30,Entire home/apt,2,1 bath,1,1,$63.00 ,2,0.64,5,5,5,5,5,5,5","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7502,,,"1026816583821628928,Newly Updated Furnished 3 BR Home,546956773,Sean,11/17/23,f,1,f,t,1,District 21,36.1720766010257,-86.80841192,68,60,Entire home/apt,8,2 baths,3,3,$115.00 ,1,0.19,5,5,5,5,5,5,5","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7503,,,"1026858983475229184,Glamorous 3 BDR in East Nashville – Pet Friendly!,388056808,Grand Welcome Nashville,2/10/21,f,72,t,t,73,District 5,36.1918134418284,-86.76197054,278,1,Entire home/apt,10,2.5 baths,3,8,$85.00 ,11,1.95,4.27,4.36,4.45,4.64,4.36,4.36,4.27","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7504,,,"1026870844722547328,Retro Melody-Odyssey-Mins to Broadway,20772148,GoodNight,8/31/14,f,232,t,t,370,District 21,36.14579649,-86.81635776,311,1,Entire home/apt,6,2 baths,2,NA,,9,1.57,4.56,4.89,4.11,4.33,4.67,4.56,4.33","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7505,,,"1.026887846535e+18,Modern 2 BDR Townhome Minutes from Downtown!,388056808,Grand Welcome Nashville,2/10/21,f,72,t,t,73,District 5,36.19004,-86.77306,323,1,Entire home/apt,8,2.5 baths,2,4,$89.00 ,5,1.43,5,4.6,4.8,4.8,4.8,3.4,4.6","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7506,,,"1026899718142658432,Music City Modern -5 Beds, Designer Home & Balcony,546975756,Ryan,11/17/23,,2,t,t,3,District 19,36.1677604667373,-86.7977521,356,1,Entire home/apt,12,3.5 baths,4,7,$186.00 ,22,3.14,4.55,4.45,4.41,4.86,4.68,4.27,4.55","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7507,,,"1026915468371814400,Music City Retreat - 5 Beds, 2 Sofa Beds & Balcony,546975756,Ryan,11/17/23,,2,t,t,3,District 19,36.1672806201282,-86.79949099,318,1,Entire home/apt,12,3.5 baths,4,7,$185.00 ,17,2.95,4.88,4.88,4.94,4.88,4.65,4.71,4.82","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7508,,,"1026927471114754048,Retro in Music City 3-BR/2-BA, 1 mile to Broadway,1477422,Chris,12/6/11,f,2,t,t,4,District 19,36.16777045909,-86.79410344,341,1,Entire home/apt,8,2 baths,3,6,$314.00 ,4,1.22,5,4.75,4.75,5,5,4.25,5","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7509,,,"1026948300787295488,Steps from Broadway - Upscale Apt+Pool+Balcony,116748929,Talia And Trenton,2/16/17,t,1,t,t,1,District 19,36.1548886,-86.7754139,136,2,Entire home/apt,8,2 baths,2,NA,,21,3.35,5,5,4.95,4.7,5,4.95,4.9","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7510,,,"1026956421301777664,Wonderstruck-Odyssey - Mins to Broadway - Full Gym,20772148,GoodNight,8/31/14,f,232,t,t,370,District 21,36.14624603,-86.8160557,338,1,Entire home/apt,6,2 baths,2,NA,,15,2.54,4.53,4.71,4.71,4.71,4.57,4.79,4.64","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7511,,,"1026969521939966848,Vesta - Odyssey - Heart of Midtown,20772148,GoodNight,8/31/14,f,232,t,t,370,District 21,36.1461982104669,-86.81695217,258,1,Entire home/apt,6,2 baths,2,3,$119.00 ,1,0.34,5,5,5,5,5,5,5","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7512,,,"1026973967437771264,Luxury Midtown Apt with Pool Gym GameRoom,36394002,Mark,6/21/15,t,2,t,t,11,District 21,36.15387,-86.7979,250,30,Entire home/apt,2,1 bath,1,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7513,,,"1026989638034029056,Luxury Designer Midtown Apt with Gym Games Firepit,36394002,Mark,6/21/15,t,2,t,t,11,District 21,36.1571251717829,-86.79553807,341,30,Entire home/apt,2,1 bath,1,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7514,,,"1027001149984495744,Private Heated Pool, Hot Tub-Minutes From Broadway,339213901,Cooper,2/27/20,t,2,t,f,2,District 21,36.1745156135501,-86.80595262,270,2,Entire home/apt,10,2.5 baths,3,6,$900.00 ,10,1.6,5,5,5,5,5,4.8,5","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7515,,,"1027516925896976000,Gorgeous 2BR/2BA slps 8 steps from Broadway!229,545898468,Arthur,11/10/23,f,1,t,t,1,District 19,36.1552300820274,-86.77592214,120,1,Entire home/apt,8,2 baths,2,NA,,24,3.79,4.71,4.54,4.71,4.63,4.88,4.92,4.58","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7516,,,"1027684237791698688,Luxury 1 BR Condo w gym, pool in Prime Location,449210171,Linda,3/12/22,t,8,t,f,8,District 19,36.1478158297142,-86.78131217,134,2,Entire home/apt,4,1 bath,1,2,$218.00 ,17,3.29,4.88,5,4.94,5,4.94,4.94,4.94","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7517,,,"1028120747278660736,Spacious 4BR 5 min BDWY wPatio Game Room City View,168729352,Anna,1/19/18,f,1,t,t,34,District 21,36.1604033101277,-86.82319956,19,30,Entire home/apt,10,3.5 baths,4,NA,,2,0.34,4.5,5,3.5,4.5,5,4,5","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7518,,,"1028498001533412608,33 Beds / 18 Bedroom Mega Listing,497490639,Abby,1/22/23,t,7,t,t,21,District 5,36.1968887905333,-86.7733362,144,1,Entire home/apt,16,13 baths,18,35,$1,260.00 ,0,NA,NA,NA,NA,NA,NA,NA,NA","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7519,,,"1028997887663466880,Oprea Oasis,146208401,Sean,8/15/17,f,1,t,t,1,District 19,36.1740478322782,-86.79921098,289,2,Entire home/apt,10,3 baths,3,5,$636.00 ,17,3.27,4.88,4.76,5,4.88,5,4.71,4.94","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7520,,,"1029118314426567552,Luxury Gulch Home 14 Beds Best Views in Town,115505661,Chris,2/8/17,t,95,t,t,99,District 17,36.14615142889,-86.7851902,324,2,Entire home/apt,16,4 baths,4,14,$210.00 ,20,3.11,4.8,4.65,4.7,5,4.8,4.95,4.75","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7521,,,"1029131557341752192,Modern Bungalow in 12 South 4 mi from Downtown!,388056808,Grand Welcome Nashville,2/10/21,f,72,t,t,73,District 18,36.1240041267644,-86.79054678,345,1,Entire home/apt,5,1 bath,1,4,$53.00 ,9,2.93,4.89,4.67,5,4.67,4.89,4.89,4.56","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7522,,,"1029157482952968832,1BR centrally located condo with pool & gym,169266942,Vacasa Tennessee,1/22/18,f,32,t,t,111,District 19,36.1525376175806,-86.77858968,365,2,Entire home/apt,4,1 bath,1,2,$261.00 ,5,0.84,3.6,4,4.4,3.2,3.8,3.4,4","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7523,,,"1029292167279745024,Fully Equipped Downtown Condo - Walk to Broadway.,39323330,David,7/23/15,,4,t,t,6,District 19,36.15459703,-86.77144099,167,1,Entire home/apt,4,1 bath,1,2,$225.00 ,47,9.93,4.98,5,5,5,5,4.94,4.98","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7524,,,"1029320151412596992,LOFT LULA 'CINCO' in Downtown Nashville, TN,225949486,Luis + Crystal,11/15/18,f,10,t,t,15,District 19,36.1548886,-86.7754139,256,1,Entire home/apt,2,1 bath,0,1,$154.00 ,22,3.25,4.68,4.76,4.86,4.48,4.71,5,4.71","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7525,,,"1029399274592822272,CozySuites Music Row Chic 1BR w/ free parking! 57,403137298,CozySuites Nashville,5/23/21,f,73,t,t,73,District 19,36.1458393066404,-86.79564346,342,2,Entire home/apt,4,1 bath,1,2,$103.00 ,5,0.87,4.8,5,4.8,4.2,5,4.8,4.4","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7526,,,"1029679139192892160,Music City Stay: A Decade South,399977327,Aubri,5/4/21,,1,t,f,3,District 26,36.08133,-86.74598,349,30,Entire home/apt,3,2 baths,3,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7527,,,"1029695405015899392,Sleek Large Retreat – 9 Beds – Modern Kitchen,101426897,Host Extraordinaires,10/26/16,t,210,t,t,239,District 14,36.1766736190667,-86.61687268,344,2,Entire home/apt,10,3.5 baths,3,9,$181.00 ,13,2.24,4.92,5,4.92,4.77,5,4.69,4.92","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7528,,,"1029715614359738112,*NEW* Outdoor Oasis, 4BR, Hot Tub, 2 firepits, Bar,10934255,Ryan,12/31/13,t,1,t,t,1,District 15,36.15954,-86.70065,342,2,Entire home/apt,12,2 baths,4,8,$471.00 ,22,3.28,5,5,5,5,5,4.95,4.95","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7529,,,"1029739091893659392,Family Time! 2BR Lockoff Near Grand Ole Opry with,355450429,Mike,7/10/20,f,33,t,t,271,District 15,36.2202517,-86.7048495,226,2,Entire home/apt,8,2 baths,2,4,$284.00 ,2,1.13,5,5,5,5,5,5,4.5","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7530,,,"1030310840409761024,Historic Music Row (F Sharp),58013734,Susan,2/9/16,t,6,t,t,6,District 19,36.143699115822,-86.7921349,0,1,Private room,6,1 bath,2,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7531,,,"1030446428727986176,Hyve Posh Pool Paradise Btw the Gulch & Broadway!,432149499,Melissa,11/16/21,,25,t,t,27,District 19,36.1517591822265,-86.77933148,327,3,Entire home/apt,8,2 baths,3,4,$305.00 ,20,2.96,4.85,4.9,4.9,4.8,5,4.4,4.7","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7532,,,"1030479127721134848,Amazing 1 bd 1 ba condo in the Rhythm,126174,TrueAvenue,5/16/10,f,27,t,t,30,District 19,36.1544350873144,-86.78880129,0,1,Entire home/apt,2,1 bath,1,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7533,,,"1030609143904937216,Beautiful Downtown Nashville Apt,181174468,Jada,3/28/18,t,1,t,t,1,District 19,36.1530736969865,-86.77633283,95,1,Entire home/apt,4,1 bath,1,3,$180.00 ,23,3.97,5,5,4.96,4.7,4.96,4.91,4.96","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7534,,,"1030654181383620352,Blue Bird | Access to Cumberland River!,388056808,Grand Welcome Nashville,2/10/21,f,72,t,t,73,District 11,36.25093,-86.63968,333,1,Entire home/apt,11,3 baths,4,6,$90.00 ,6,1.86,5,5,5,5,5,4.5,4.83","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7535,,,"1030815016501681024,Landing | Beautiful 1BD, Rooftop Lounge, Gym,263502162,Landing,5/22/19,f,3,t,t,621,District 21,36.1520068916751,-86.80066838,360,30,Entire home/apt,2,1 bath,1,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7536,,,"1031308878725439488,Vanderbilt house!,381127622,Ashley,12/22/20,f,2,t,t,6,District 21,36.1593657416644,-86.80217101,314,30,Entire home/apt,8,2.5 baths,4,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7537,,,"1031356237997676800,Explore Nashville from Your Stylish Unit (Unit 3),511918330,Shri,4/26/23,f,19,t,t,111,District 21,36.1572564942211,-86.80769903,183,1,Entire home/apt,4,1 bath,2,2,$93.00 ,11,1.71,4.27,4.27,4.82,4.36,4.82,4.73,4.18","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7538,,,"1031632755304756736,Modern Unit in Nashville Area (Unit 10),511918330,Shri,4/26/23,f,19,t,t,111,District 21,36.15915,-86.80608,54,1,Entire home/apt,4,1 bath,2,2,$93.00 ,9,2.13,4.56,4.56,4.67,4.89,5,4.78,4.67","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7539,,,"1031887382183409792,Chic and spacious 3 Bd house close to Downtown,72334882,Charlie,5/16/16,f,3,t,t,7,District 2,36.1884029381117,-86.80478332,0,1,Entire home/apt,8,3 baths,3,NA,,11,1.79,5,5,5,5,5,4.91,4.73","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7540,,,"1031927142066846464,Condo for rent,119564007,Otilia,3/7/17,f,1,t,f,1,District 25,36.1139304,-86.8104161,270,30,Entire home/apt,2,1 bath,1,0,$120.00 ,0,NA,NA,NA,NA,NA,NA,NA,NA","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7541,,,"1031953057737180032,Premium Condo by Vanderbilt HUGE Wrap Around Patio,416033925,Amy,7/30/21,t,51,t,t,60,District 21,36.1470408,-86.8166276,342,1,Entire home/apt,8,2 baths,2,4,$250.00 ,21,3.1,4.95,4.95,4.95,4.95,4.95,4.9,4.9","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7542,,,"1032022521241666944,Luxury 2 Bedroom, 4 Bed w/ HUGE Wrap Around Patio,416033925,Amy,7/30/21,t,51,t,t,60,District 21,36.1470408,-86.8166276,331,1,Entire home/apt,8,2 baths,2,4,$252.00 ,22,3.25,5,5,4.91,5,5,4.95,4.86","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7543,,,"1032064969027287808,New Sleek City Escape ~ 10 Mins to Downtown!,312585112,Nash,11/27/19,t,30,t,t,34,District 21,36.1563492254441,-86.83546894,36,2,Entire home/apt,8,2.5 baths,4,5,$196.00 ,11,1.89,4.91,4.73,4.91,4.91,4.91,4.64,4.73","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7544,,,"1032181574190515072,KING Bed-FREE Parking-Pool-Walk To Broadway!,213756496,Hey Y’all,9/5/18,,1,t,t,27,District 19,36.1754711075283,-86.78252739,169,2,Entire home/apt,5,1 bath,1,3,$166.00 ,17,2.7,4.82,4.76,5,4.94,4.88,4.71,4.76","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7545,,,"1032904809749591424,La Villa *10 m. airport/Downtown,78972135,Lizbeth,6/21/16,f,2,t,t,2,District 30,36.05901848,-86.69475717,120,3,Entire home/apt,7,1.5 baths,3,5,$283.00 ,7,2.31,4.86,4.71,5,5,5,4.43,4.71","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7546,,,"1033466057211200128,Fully Furnished, Rehabbed Rental Available!,438425582,Jake,1/1/22,f,1,t,t,1,District 1,36.2156006997995,-86.83516237,204,30,Entire home/apt,5,One bathroom,2,0,$63.00 ,2,0.71,5,5,5,5,5,4.5,5","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7547,,,"1033529473409664640,Modern Luxury Home |3 Glam Rooms| 8mi to downtown,548285182,Shawna,11/26/23,t,1,t,t,1,District 15,36.1636014146787,-86.66065955,333,1,Entire home/apt,12,3.5 baths,4,9,$303.00 ,27,4.03,4.93,4.93,5,5,5,4.93,4.89","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7548,,,"1033981162987022720,Urban Elegance: Poolside 1BR Apt, 8min to Broadway,485303486,Bowen,10/27/22,t,55,t,t,95,District 21,36.1488231299426,-86.806014,20,1,Entire home/apt,3,1 bath,1,3,$167.00 ,34,5.15,4.88,4.94,4.94,4.47,5,4.85,4.82","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,7549,,,"1033982858456295808,Music City Hub: 8min to Broadway & Free Parking,485303486,Bowen,10/27/22,t,55,t,t,95,District 21,36.1491131159026,-86.80568165,27,1,Entire home/apt,3,1 bath,1,3,$129.00 ,17,2.49,4.76,4.94,4.82,4.71,4.88,4.88,4.76","{""delimiter"": "","", ""fields"": 30}",,,
